,TARGET
241720,0
153110,0
53476,0
154468,0
1913,0
293862,0
66662,0
122344,0
109591,0
73175,0
216490,0
3634,0
61289,0
77639,0
214111,0
125103,1
2411,0
288057,0
41145,0
17923,0
173247,0
295014,0
72200,0
88532,0
276243,0
111398,0
172673,0
220015,0
215602,0
12494,1
124547,0
159674,0
228191,0
264349,0
145673,0
298442,0
300035,0
121332,0
235271,0
121214,0
119044,0
158182,0
249700,0
282709,0
181890,0
2145,0
141950,0
269916,0
294552,0
62617,0
260809,0
156855,0
49538,0
181457,0
196050,0
112941,0
93638,0
228008,0
44532,0
49893,0
42739,0
178607,0
262993,0
223275,0
162487,0
89638,0
183303,1
218712,0
144631,0
206050,0
96633,0
143843,1
238088,0
226134,0
259012,0
117242,0
126527,0
166501,0
190903,0
8366,0
200148,0
76581,0
212402,0
53992,0
291569,0
74434,1
74661,0
133825,1
161544,0
195393,0
30711,0
274844,0
239395,0
113653,0
289602,0
107601,0
250943,1
207761,0
299163,0
305728,0
194362,0
29980,0
56543,0
98540,0
96345,0
115001,0
49930,0
202920,0
190042,0
158024,0
273467,0
248443,0
49630,0
74100,0
154163,0
225968,0
55158,0
278808,0
16899,0
87754,0
138439,0
64961,0
155982,0
180734,0
40900,0
36311,0
293104,0
19624,0
239179,0
221439,0
78055,0
40854,0
186319,0
116053,0
73202,1
119867,0
174865,0
278135,1
53958,0
218804,0
144354,0
205666,0
268369,0
72381,0
62843,0
94882,0
195704,0
267049,0
107011,0
114660,0
287122,0
17091,0
140775,0
238268,0
192233,0
136210,0
82950,0
80584,0
76108,0
41109,0
303789,0
83694,0
40306,0
192317,0
159676,0
130685,0
120542,0
186976,0
284009,0
172379,0
170851,0
39251,0
96010,0
47378,1
273428,0
73672,0
62949,0
167921,0
19577,0
221943,0
301215,0
247358,0
124592,0
89577,0
175149,0
157880,0
231889,0
259594,0
60317,0
1688,0
275229,0
8295,1
42745,0
169902,0
98443,0
53975,0
145253,0
306477,0
18973,0
127087,0
108999,0
240444,0
271492,0
204208,0
118819,0
167855,1
248239,0
304758,0
226885,0
292360,0
199953,0
203107,0
269621,0
229882,0
50774,0
61758,0
141338,0
211826,0
292403,0
114440,0
114849,0
42107,0
218673,0
182786,0
182256,0
259137,0
212496,0
296017,0
46209,0
67713,0
203968,0
116713,0
24675,0
88087,0
134971,0
145321,0
244842,0
243495,0
179096,0
270453,0
254715,1
291034,0
251780,0
57927,0
102627,0
46475,0
276803,0
97115,0
175254,0
65150,0
11092,0
288859,0
109864,0
198999,0
129870,0
64918,0
165168,0
155715,0
272551,0
179917,0
298038,0
94521,0
227394,0
284808,0
52309,0
183683,0
2309,0
24481,0
23499,0
45446,0
43268,0
269899,0
197817,0
28514,1
20648,0
74128,0
37057,0
26418,0
229044,0
184775,0
151113,0
92943,0
76790,0
307346,0
256522,0
219761,0
181808,0
215471,0
104697,0
152929,0
103344,0
42184,0
25943,1
278072,0
283616,0
27475,0
246971,0
286190,0
271970,0
96809,0
268919,0
259560,0
282494,0
97167,0
303176,0
167572,0
181462,0
94246,0
233122,0
235798,0
190901,0
228604,0
41347,0
39573,0
133684,0
178495,0
192126,0
224843,0
226760,0
215048,0
282258,0
226315,0
216232,0
22401,0
92819,0
26752,0
131944,0
295927,0
172942,0
207644,0
81075,0
92445,0
276078,0
260063,0
12155,1
103025,0
234217,0
283605,1
165140,0
50932,0
15249,0
106253,1
234453,0
34785,0
257908,0
97375,0
35482,0
4954,1
122291,0
236532,0
70016,0
100920,0
52653,0
2979,0
16687,1
280116,0
143359,0
47107,0
258749,0
118713,0
114130,0
253981,0
66428,0
229809,0
77339,0
254336,0
93275,0
303321,0
236915,0
288844,0
83904,0
77653,0
242478,0
190194,0
110754,1
270487,0
254179,0
214636,0
266085,1
187786,0
164399,0
167556,0
33913,0
130113,0
223320,0
228396,0
55000,0
95458,0
245021,0
263687,0
198035,1
118103,0
68356,0
185006,0
14131,1
120423,0
226065,1
293208,0
33527,1
101562,0
145702,0
299241,0
61452,0
210757,0
300998,0
16634,0
109271,0
264128,0
117797,0
85711,1
25828,0
303091,0
215510,0
299228,0
100182,0
281594,0
17089,0
297058,0
117881,0
213781,0
215255,0
32175,0
304292,0
118108,0
155426,0
65852,0
76619,0
257747,1
185959,0
115098,0
203871,0
154505,0
95481,0
33959,0
15703,0
132448,0
126488,0
130159,0
52900,0
297539,0
297782,0
135875,0
263763,0
260564,0
89401,0
278959,0
156021,0
236064,0
223775,0
168479,0
26403,1
275180,0
85508,0
42577,0
59725,0
124649,0
299226,0
278235,0
278248,0
155123,0
152282,0
110898,0
233154,0
179972,0
302466,0
135709,0
135173,0
149546,0
153949,1
60851,0
78017,0
88411,0
124705,0
262703,0
235272,0
281632,0
139256,1
126306,0
216095,1
72950,0
80377,0
19727,0
67367,0
47168,0
120589,1
72678,0
119215,0
211851,0
299204,0
245655,0
61322,0
239306,0
71397,0
212760,0
80254,0
182390,0
129669,0
226385,0
237247,0
18749,0
143982,0
23213,0
247068,0
257453,0
286238,0
141241,0
18999,0
86753,0
283274,0
283662,0
228831,0
216787,0
177020,0
120129,0
276062,0
107848,0
255348,0
273846,0
1191,0
78777,0
302037,0
112717,0
268062,0
199320,0
136233,0
251846,0
196100,0
245836,0
558,0
260475,0
290084,0
167926,0
54785,0
219424,0
151581,0
99619,1
121714,0
300906,0
284483,0
170779,0
136514,0
44556,0
188692,0
119266,0
131262,0
71777,0
287930,0
46211,0
36866,0
86974,0
128152,0
25273,0
48189,0
251330,0
13359,0
13757,1
77630,0
288516,0
286367,0
158593,0
201190,1
280034,0
274826,0
191213,0
232348,0
204819,0
289547,0
41305,0
182757,0
227219,0
111171,0
75197,0
154985,0
137549,0
73307,0
174528,0
280070,0
300408,0
280867,0
77051,1
178403,0
224762,0
101347,0
182235,0
290989,0
87426,0
217259,0
139648,0
293749,0
291726,0
116602,0
142339,0
114388,0
59960,0
107658,0
113001,0
21801,0
54037,0
142776,0
49440,0
290760,0
38970,0
41414,0
116307,0
203113,0
44381,0
118090,0
221188,0
13514,0
139817,0
152187,0
264910,0
37871,0
30716,0
124038,0
289709,0
138039,0
173819,0
78621,0
70682,0
275476,0
229742,0
153578,0
235974,1
21595,1
240839,0
296736,0
237756,0
179302,0
45755,0
75438,0
252941,0
274854,0
285198,0
98805,0
129876,0
257941,0
150582,0
103117,0
171881,0
192890,0
278175,0
86242,0
105978,0
162127,0
2502,0
214186,1
265093,0
225291,0
39758,0
55009,1
49952,0
253252,0
231161,0
24782,1
43475,0
240224,0
102358,0
27712,0
86300,0
160665,0
299985,0
73566,0
246247,0
206879,0
45037,0
245421,0
274972,0
74256,0
41455,0
261319,0
219202,0
108372,0
100500,0
111112,0
60083,0
15050,0
298052,1
88303,1
234594,0
289510,0
125880,0
237527,0
65973,0
297899,0
276880,0
265394,0
92736,0
293977,0
227606,1
203082,0
239510,0
137829,0
56887,0
159801,1
3286,0
69900,0
60759,0
198098,1
179403,0
84674,0
668,0
35264,0
138982,0
193734,0
91848,0
174172,0
11919,0
160590,0
221063,0
213644,0
20972,0
133115,0
284052,0
218123,0
34667,0
231863,0
292382,0
197095,0
223319,0
237528,0
238060,0
281164,0
22952,0
269484,0
144938,0
225374,0
79477,0
96560,0
253726,0
188407,0
299088,0
27968,0
229515,0
240379,0
73859,0
259679,0
28560,0
138496,0
38042,1
85643,0
6431,0
167315,0
103308,0
114851,0
24923,0
145975,0
287444,0
56946,0
208119,0
266703,0
96932,0
62049,1
101323,0
159535,1
289406,1
62942,0
275764,0
251283,0
242560,0
224974,0
41794,0
167318,0
251179,0
237856,0
173596,0
9915,0
227035,0
19125,0
48878,0
154312,0
173025,0
171207,0
197542,0
94463,0
112486,0
200202,0
161388,0
299868,0
252175,0
126664,0
245207,0
49066,0
8213,0
166854,0
256018,0
30383,0
64622,0
243074,0
63626,0
74877,0
228914,0
265771,0
213199,0
14551,0
102576,0
19692,0
134957,0
124753,0
75617,0
253195,0
110761,0
9456,0
22997,0
187318,0
217521,0
117091,0
250966,0
258781,0
191586,0
1249,0
174591,0
65142,0
206286,0
99591,0
181711,0
211101,0
70408,0
104378,0
133839,0
120009,0
216692,0
22466,0
68433,0
127812,0
239163,0
16368,0
255641,0
200371,0
295939,0
177514,0
101360,1
124593,0
33591,0
15650,0
165161,0
65713,0
21727,0
32231,0
210701,0
223102,0
186519,1
99474,0
270680,1
124916,0
119945,0
264239,0
49683,0
204157,0
236899,0
110913,0
300038,0
24628,0
48689,0
209596,0
59858,0
8301,0
156416,0
62621,0
114811,0
105310,0
145350,0
105416,0
214756,0
184062,0
92642,0
164644,0
30496,0
26283,1
57403,0
11323,0
135536,0
90826,0
239895,0
258723,0
30587,0
239220,0
78038,0
168100,0
148754,0
106984,0
20467,0
255396,1
131066,0
143117,0
76163,1
148217,1
23914,0
236727,0
162792,1
100526,0
231047,0
168119,0
115124,0
20846,1
293563,0
105972,0
25149,1
278109,0
128290,0
123377,0
262998,0
50991,0
167111,0
302956,0
61854,0
18649,0
207016,0
98272,0
283858,0
228480,0
204469,0
158143,0
201843,0
307289,0
115474,0
145905,0
215426,0
195094,0
72992,0
100756,0
63452,0
263770,0
195358,1
81598,0
129620,0
109749,0
228851,0
6673,0
158132,0
195629,0
20090,0
226876,0
70630,0
192381,0
292964,1
257748,0
86650,0
298820,0
172679,0
106443,1
15534,0
113750,0
261744,0
152026,0
244126,0
226901,0
118670,0
114852,0
216678,0
82238,0
102814,0
75966,0
227062,0
74239,0
284820,0
188577,0
148876,0
157433,0
52144,0
39329,0
90604,0
27255,0
14063,1
269915,0
176028,0
179536,0
85159,0
284400,0
207743,0
179301,0
208692,0
88898,0
239035,0
149669,0
87406,0
282646,0
201450,0
83052,0
276549,0
209206,1
64153,0
184912,0
42291,0
276388,0
170040,0
174272,1
210047,0
88636,0
92332,0
50218,0
180251,0
204941,1
301203,1
266976,0
204714,0
46186,0
45065,0
124586,0
118031,0
4181,0
155792,0
188750,0
87624,0
28073,0
50227,0
25937,0
81845,0
94160,0
128080,0
261387,0
74890,0
209793,0
225618,0
202177,0
304160,0
137815,0
71195,0
54235,0
221071,0
54022,0
264925,0
211485,0
52723,0
279662,0
270124,0
50532,0
120035,0
42324,1
22805,1
80011,0
222129,0
17110,0
20978,0
118007,0
54667,0
97505,0
80919,0
190958,0
81901,0
158908,0
233036,0
133216,0
253934,0
160387,0
218696,0
248334,0
19275,0
41479,0
93186,0
253389,0
97022,0
273882,0
243921,0
299994,0
50330,0
166379,1
77545,0
14104,0
211287,0
299187,1
223721,0
27429,0
12295,0
285201,0
151170,0
218669,0
138338,0
297990,0
260695,1
153525,0
96569,0
87768,0
118115,0
55997,0
203773,0
294549,0
119759,0
10577,0
211311,1
15519,0
267011,0
204960,0
220367,1
198608,0
198986,0
159143,0
120774,0
198968,0
107927,0
12736,0
267,0
70382,0
109495,0
278720,0
110841,0
119032,0
40916,0
57193,0
214783,0
123564,0
295693,0
270965,0
16685,0
160579,0
22943,0
3382,0
33148,0
81200,0
180557,0
128731,0
155046,0
20559,0
157886,0
184371,0
64207,0
272376,0
234726,0
285402,0
112248,0
92886,1
38265,0
44050,0
134116,0
96,0
274035,0
190948,0
215563,0
256916,0
215697,0
131541,0
145599,0
80032,0
137096,0
203421,0
196661,0
143110,0
19588,0
30378,0
263147,0
110456,0
301007,0
283004,0
199376,0
33585,0
76518,0
299157,0
34442,0
110953,1
253077,0
129545,0
286906,0
20758,0
200071,0
262461,0
38638,0
208691,0
92716,0
95081,0
247261,0
210409,0
277463,0
259080,0
213801,0
122903,0
187828,0
144495,0
119544,0
145580,0
28896,0
130278,0
75501,0
204534,0
201019,0
104215,0
283479,0
37638,0
197226,0
11428,0
239660,0
91739,0
4406,0
226182,0
209394,0
69242,0
129662,0
187916,0
222191,0
130116,0
139637,1
171927,0
293786,1
142208,0
182135,0
252791,0
245529,0
82342,0
226650,0
49111,0
294409,0
106782,1
138538,0
162407,0
237980,0
189344,0
142661,0
86882,1
235923,0
240531,0
269065,0
113579,0
271254,0
169188,0
105016,1
157924,0
117791,0
108371,0
108087,0
216154,0
295561,0
207073,1
42452,0
218733,0
140777,0
119341,1
206284,0
193216,0
121773,0
274937,0
144171,0
116545,0
216446,0
92364,0
71370,0
216644,0
248713,0
38215,1
203102,0
162178,0
117915,0
140610,1
217690,0
159527,0
220140,0
148895,0
205608,0
22321,0
23540,1
135510,0
225506,1
34862,0
224682,0
147243,0
206677,0
245197,0
246880,0
58698,0
196873,0
37076,0
288472,0
284700,0
151103,0
52215,0
143747,0
266109,0
185580,0
66773,0
273931,0
48712,0
220412,0
260445,0
27494,0
30926,0
236328,0
232393,0
264494,0
44841,0
9510,0
34491,0
186229,0
185759,0
22959,0
293362,0
294188,0
156801,0
41771,0
71944,0
101415,0
260187,0
30589,1
24920,0
282365,0
295083,0
187581,0
118487,0
266179,0
235743,0
287725,0
87288,0
186223,0
264176,0
172115,0
236961,0
205760,0
248016,0
136676,0
302472,0
156796,0
123790,0
282602,0
57888,0
15464,0
278829,0
233993,0
13081,0
24693,0
18729,0
279606,0
189202,0
186748,0
159981,0
28503,0
57785,0
246035,0
138986,1
7029,1
90089,0
14545,0
72466,0
246845,0
181076,0
141000,0
20574,0
222970,0
200939,0
73722,0
302785,0
245531,0
420,0
162417,0
157489,0
266831,0
71247,1
114087,0
231142,0
27770,0
67244,0
50120,0
290999,0
197424,0
59410,0
115285,0
263188,0
65687,0
271617,0
41203,0
75333,0
188879,0
10029,0
220238,0
161694,0
40116,0
305046,0
47295,0
257288,0
46930,0
44907,0
209361,0
159291,0
281516,0
72274,0
5454,0
88797,0
259494,0
289780,0
210723,0
111207,0
22405,0
44720,0
297212,0
62392,0
51096,1
139526,0
193906,0
222434,0
148533,0
163977,0
183843,0
186000,0
171946,0
108763,0
26113,0
184285,0
261721,1
156931,0
274843,0
71156,0
36271,0
151676,1
190485,0
36608,0
149575,0
252036,0
17494,0
82941,0
97508,0
100247,0
130014,0
284691,0
117316,0
95012,0
222985,0
96679,0
214623,0
240429,0
128087,0
124243,0
7131,0
242175,0
209934,0
101680,0
134844,0
56354,0
31939,0
80532,0
230380,0
3215,0
284264,0
137858,0
172831,0
107137,0
141038,0
68716,0
277536,0
33922,0
87388,0
146921,0
221206,0
169320,0
297079,0
205163,0
302998,0
126016,0
217605,0
252450,0
141202,0
173130,0
259748,0
68995,1
142007,0
196532,0
224585,0
300163,0
131770,0
304326,0
194189,0
132362,0
204796,0
73839,0
247781,0
133625,0
140756,0
271657,0
55205,0
59430,0
122165,0
296120,0
197999,0
148899,0
202391,0
201686,0
242783,0
235559,0
193605,0
152635,0
118387,0
275335,0
273369,0
245409,0
57487,1
151460,0
170980,0
76000,1
166161,1
105704,0
298642,0
76831,0
75011,0
138897,0
170377,0
153335,0
86000,1
159082,1
84650,0
254055,0
293225,1
276013,0
144396,0
156942,0
289295,0
6240,0
157597,0
96912,0
88957,0
133268,0
103780,0
270874,0
22715,0
222086,1
278859,0
211694,0
287184,0
258474,0
260876,0
69281,0
204569,0
227221,0
191290,0
126734,0
261950,0
123282,0
161398,0
159692,1
205275,0
136289,0
5656,0
131259,0
287171,0
65615,0
25600,0
4545,0
166543,0
165193,0
83163,0
227730,0
23307,0
226969,0
178126,0
31075,0
144410,0
8478,0
201366,0
262578,0
131085,0
238410,0
241552,0
249507,0
113612,0
20887,0
102043,0
149367,0
125873,0
37723,0
173146,0
183726,0
4153,0
70988,0
211210,0
68140,0
21652,0
21586,0
93758,0
305151,0
124135,0
47884,0
289331,0
180501,0
104690,0
219385,0
119168,0
121414,0
78194,0
3621,0
153809,0
155634,0
15750,0
106842,0
220952,0
60308,0
148208,0
79665,0
133806,0
187795,0
4511,0
279796,0
264157,0
93221,0
158684,0
152120,1
117996,0
169064,0
55170,0
240973,0
78027,0
275021,0
247125,0
171300,0
255202,0
234392,0
15779,0
110095,0
98365,0
56255,0
93574,0
77400,0
301795,0
165060,0
115610,0
131289,0
170352,0
46768,0
7087,0
234170,0
46814,0
198305,0
49540,0
164220,0
77061,0
263735,0
281477,0
37733,0
178326,0
36020,0
139633,0
175384,0
214633,0
141828,0
116371,0
89266,0
6032,0
202844,1
50049,0
171900,0
256589,0
147834,0
84593,0
40410,0
22294,0
97272,0
126672,0
215124,0
229139,0
84387,0
36203,0
238946,0
214182,0
275720,0
269276,0
184986,0
297155,0
218593,0
276555,0
118536,0
166282,0
12873,0
89341,0
62977,0
183626,0
37830,0
141287,0
259761,1
23220,0
40148,0
23285,0
49076,0
131297,0
140981,0
59719,0
243299,0
22072,0
137349,0
137957,0
250900,0
243813,0
175967,0
97953,0
132482,1
71410,0
68166,0
258679,0
175549,0
125674,0
112998,0
163109,0
20250,0
259326,0
188872,0
280927,0
197028,0
180822,0
243544,0
285732,0
10121,0
206729,0
263257,0
152539,0
205602,0
133562,0
138578,0
101644,0
211329,0
164891,0
284909,0
15745,0
228391,0
229425,1
42978,0
23515,0
88114,0
220185,0
172159,0
144715,0
201664,0
133676,1
78867,0
235933,0
182497,0
273336,0
302335,0
160196,0
264112,1
124482,0
97927,0
41373,0
49928,0
159550,0
143709,0
200697,0
204102,0
267453,0
112572,1
108390,0
103581,0
55277,0
303200,0
197092,0
18127,0
299661,0
24539,0
82923,0
277215,0
264101,0
145855,0
165470,0
171631,0
257643,0
171702,0
190719,0
122341,0
218560,0
86441,1
174658,0
149011,0
119353,0
224204,1
88850,0
45492,0
168611,0
237772,0
265963,0
38626,0
101641,0
121400,0
94753,0
230611,0
220249,0
229988,0
287301,1
167934,0
232554,1
217522,0
135069,0
23481,0
66126,0
6697,0
125681,0
66414,0
98927,0
101535,0
106892,0
274356,0
16214,0
284542,0
28138,0
242819,0
119265,0
266209,0
59901,0
259916,0
56855,0
200049,0
273659,0
182829,0
223799,0
52361,0
231560,0
246089,0
279098,0
99867,0
270741,0
202613,0
305366,0
283966,0
285362,0
140779,0
185967,0
285606,0
165483,0
206233,1
91951,0
15769,0
37099,0
90261,0
245134,0
105246,0
20677,0
101314,0
207858,0
280619,0
172242,0
162441,0
296072,0
272354,1
108878,0
225294,1
52134,0
171037,0
122253,0
193491,0
304934,0
208171,0
202307,0
276682,0
174902,1
76863,0
229614,0
83863,0
46333,0
285999,0
283351,0
106338,0
10246,0
285149,1
86937,0
25573,0
126245,0
61128,0
52179,1
172003,1
68383,0
173666,0
220844,0
265879,0
121117,0
134276,0
188917,0
271870,0
170174,0
253853,0
150073,0
259410,0
167797,1
266723,0
90668,0
98545,0
177238,0
74213,0
191516,0
283150,0
